socks4://160.226.138.129:5678,ZA,Unknown
http://129.151.160.199:443,ZA,Unknown
http://196.223.129.21:443,ZA,Unknown
http://102.130.125.86:443,ZA,Unknown
http://102.36.152.26:8080,ZA,Unknown
http://154.0.14.116:3128,ZA,Johannesburg
http://160.119.228.146:12354,ZA,Unknown
http://196.250.239.229:8787,ZA,Unknown
http://217.29.208.206:9999,ZA,Unknown
http://102.219.170.116:8080,ZA,Unknown
http://196.251.221.2:8103,ZA,Unknown
http://41.57.34.93:6060,ZA,Unknown
http://196.251.131.88:8080,ZA,Unknown
http://196.223.129.21:80,ZA,Cape Town
