http://91.204.190.140:81,AM,Unknown
http://45.133.107.192:81,AM,Unknown
http://217.113.25.196:8080,AM,Unknown
http://185.162.231.253:80,AM,
http://185.162.230.176:80,AM,
http://185.162.229.162:80,AM,
http://185.162.228.39:80,AM,
http://185.162.228.16:80,AM,
http://185.162.228.141:80,AM,
http://185.162.231.112:80,AM,
http://185.162.229.227:80,AM,
http://185.162.228.154:80,AM,
http://185.162.228.74:80,AM,
http://185.162.231.154:80,AM,
http://185.162.231.211:80,AM,
http://185.162.231.122:80,AM,
http://185.162.229.122:80,AM,
http://185.162.231.254:80,AM,
http://185.162.228.208:80,AM,
http://185.162.231.23:80,AM,
http://185.162.231.96:80,AM,
http://185.162.229.41:80,AM,
http://185.162.230.42:80,AM,
http://185.162.229.42:80,AM,
