socks5://69.61.200.104:36181,ZZ,Unknown
socks5://24.249.199.12:4145,ZZ,Unknown
socks5://72.195.34.42:4145,ZZ,Unknown
socks5://192.111.137.34:18765,ZZ,Unknown
socks5://192.252.208.70:14282,ZZ,Unknown
socks5://192.111.129.145:16894,ZZ,Unknown
socks5://72.195.34.35:27360,ZZ,Unknown
socks5://174.77.111.198:49547,ZZ,Unknown
socks5://184.178.172.28:15294,ZZ,Unknown
socks5://184.178.172.18:15280,ZZ,Unknown
socks5://184.178.172.5:15303,ZZ,Unknown
socks5://184.178.172.23:4145,ZZ,Unknown
socks5://68.1.210.163:4145,ZZ,Unknown
socks5://208.65.90.3:4145,US,Unknown
socks5://192.252.220.89:4145,US,Unknown
socks5://198.177.252.24:4145,US,Unknown
socks5://198.177.254.131:4145,US,Unknown
socks5://113.160.188.21:1080,VN,Unknown
socks5://31.129.147.102:1080,RU,Unknown
socks5://121.169.46.116:1090,KR,Osan
socks5://103.180.123.111:1080,ID,Unknown
socks5://152.53.171.242:10046,US,Unknown
socks5://152.53.171.242:27391,US,Unknown
socks5://47.243.94.125:1080,HK,Hong Kong
socks5://202.72.232.121:1080,BD,Unknown
socks5://203.25.208.163:1111,CN,Unknown
socks5://47.238.203.170:50000,US,Unknown
socks5://152.53.171.242:18647,FR,Unknown
socks5://152.53.171.242:28077,DE,Unknown
socks5://194.28.162.12:1080,RU,Unknown
socks5://94.233.120.194:1080,RU,Unknown
socks5://174.138.61.184:1080,US,Clifton
socks5://203.189.151.19:1080,KH,Unknown
socks5://203.189.152.142:1080,KH,Unknown
socks5://203.189.153.170:1080,KH,Unknown
socks5://217.173.31.28:1080,RU,Unknown
socks5://217.76.39.4:1080,RU,Unknown
socks5://193.233.254.8:1080,DE,Unknown
socks5://193.233.254.9:1080,DE,Unknown
socks5://193.233.254.7:1080,DE,Unknown
socks5://124.248.177.91:1080,KH,Unknown
socks5://110.235.248.81:1080,KH,Unknown
socks5://124.248.184.144:1080,KH,Unknown
