socks5://47.243.94.125:1080,HK,Unknown
socks5://152.32.213.178:1080,HK,Unknown
socks5://8.217.129.162:1080,HK,Unknown
socks5://155.117.82.87:58367,HK,Unknown
socks5://47.83.238.111:50161,HK,Unknown
http://20.205.138.223:443,HK,Unknown
http://47.242.121.18:8443,HK,Unknown
http://47.240.86.21:3128,HK,Unknown
http://47.243.181.85:28085,HK,Unknown
http://160.20.55.235:8080,HK,Unknown
http://8.217.147.173:8080,HK,Unknown
http://118.193.37.241:18080,HK,Unknown
http://101.47.73.135:3128,HK,Unknown
http://218.252.100.222:80,HK,Unknown
http://154.219.101.86:8888,HK,Unknown
http://112.119.43.57:80,HK,
http://103.253.43.144:80,HK,
http://47.243.92.199:3128,HK,Hong Kong
