socks5://36.255.98.161:4378,CL,Unknown
socks5://36.255.98.177:4781,CL,Unknown
socks5://36.255.98.150:12504,CL,Unknown
socks5://62.60.131.180:4615,CL,Unknown
socks4://186.10.102.218:5678,CL,Unknown
socks4://190.54.100.74:5678,CL,Unknown
http://152.230.215.123:443,CL,Unknown
http://186.67.94.10:999,CL,Unknown
http://200.54.22.74:8080,CL,Unknown
http://200.39.139.65:999,CL,Unknown
http://200.95.184.50:999,CL,Unknown
http://45.181.121.57:999,CL,Unknown
http://186.156.147.243:999,CL,Unknown
http://45.180.26.1:999,CL,Unknown
http://38.7.206.186:999,CL,Unknown
http://204.199.140.27:999,CL,Unknown
http://152.230.215.123:80,CL,Santiago
