socks4://103.146.137.157:1081,PK,Unknown
socks4://103.229.252.67:1080,PK,Unknown
socks4://103.115.198.64:1080,PK,Unknown
socks4://115.42.67.186:56534,PK,Unknown
socks4://110.93.205.50:5678,PK,Unknown
http://115.42.67.186:8080,PK,Unknown
http://103.153.39.35:8083,PK,Unknown
http://202.154.241.199:808,PK,Unknown
http://103.155.62.141:8081,PK,Unknown
http://103.197.47.42:8080,PK,Unknown
http://103.157.200.126:3128,PK,Unknown
http://123.253.93.192:8082,PK,Unknown
http://202.165.232.238:8080,PK,Unknown
http://103.115.197.142:3127,PK,Unknown
