socks5://174.75.211.222:4145,US,Unknown
socks5://72.214.108.67:4145,US,Unknown
socks5://184.170.251.30:11288,US,Unknown
socks5://198.177.252.24:4145,US,Unknown
socks5://198.177.254.131:4145,US,Unknown
socks5://192.241.156.17:1080,US,Unknown
socks5://98.182.147.97:4145,US,Unknown
socks5://72.223.188.67:4145,US,Unknown
socks5://45.61.188.134:44499,US,Unknown
socks5://174.138.61.184:1080,US,Clifton
socks5://104.219.236.127:1080,US,
socks4://184.185.2.12:4145,US,
socks4://208.65.90.21:4145,US,
socks4://208.65.90.3:4145,US,
socks4://192.252.210.233:4145,US,
socks4://75.81.166.118:39593,US,Unknown
socks4://192.252.209.158:4145,US,
socks4://192.252.215.2:4145,US,
socks4://174.75.211.193:4145,US,
socks4://72.205.0.67:4145,US,Unknown
socks4://192.252.220.89:4145,US,
socks4://68.71.240.210:4145,US,
socks4://72.211.46.124:4145,US,Unknown
socks4://72.211.46.99:4145,US,Irvine
socks4://72.207.109.5:4145,US,San Diego
socks4://98.190.239.3:4145,US,Wichita
socks4://198.177.254.157:4145,US,
socks4://198.177.253.13:4145,US,
socks4://50.250.205.21:32100,US,Unknown
socks4://184.182.240.12:4145,US,Phoenix
socks4://98.178.72.30:4145,US,
socks4://184.182.240.211:4145,US,Phoenix
socks4://98.182.171.161:4145,US,Henderson
socks4://192.104.242.158:4145,US,
socks4://150.241.88.14:1080,US,Unknown
http://74.103.66.15:443,US,Unknown
http://167.99.124.118:443,US,Unknown
http://34.122.187.196:443,US,Unknown
http://207.178.166.187:443,US,Unknown
http://34.68.168.129:443,US,Unknown
http://138.199.35.215:9002,US,Unknown
http://138.199.35.214:9002,US,Unknown
http://138.199.35.213:9002,US,Unknown
http://138.199.35.212:9002,US,Unknown
http://138.199.35.208:9002,US,Unknown
http://138.199.35.205:9002,US,Unknown
http://138.199.35.204:9002,US,Unknown
http://138.199.35.203:9002,US,Unknown
http://138.199.35.201:9002,US,Unknown
http://138.199.35.200:9002,US,Unknown
http://138.199.35.198:9002,US,Unknown
http://138.199.35.197:9002,US,Unknown
http://138.199.35.196:9002,US,Unknown
http://138.199.35.195:9002,US,Unknown
http://138.199.35.199:9002,US,Unknown
http://138.199.35.217:9002,US,Unknown
http://167.71.166.28:8443,US,Unknown
http://156.146.59.28:9002,US,Unknown
http://156.146.59.29:9002,US,Unknown
http://156.146.59.50:9002,US,Unknown
http://162.243.95.8:443,US,Unknown
http://156.146.59.8:9002,US,Unknown
http://156.146.59.13:9002,US,Unknown
http://156.146.59.2:9002,US,Unknown
http://156.146.59.3:9002,US,Unknown
http://156.146.59.4:9002,US,Unknown
http://156.146.59.5:9002,US,Unknown
http://156.146.59.6:9002,US,Unknown
http://156.146.59.7:9002,US,Unknown
http://156.146.59.9:9002,US,Unknown
http://156.146.59.10:9002,US,Unknown
http://156.146.59.11:9002,US,Unknown
http://156.146.59.12:9002,US,Unknown
http://156.146.59.14:9002,US,Unknown
http://156.146.59.15:9002,US,Unknown
http://156.146.59.16:9002,US,Unknown
http://156.146.59.17:9002,US,Unknown
http://156.146.59.18:9002,US,Unknown
http://156.146.59.19:9002,US,Unknown
http://156.146.59.20:9002,US,Unknown
http://192.73.244.36:443,US,Unknown
http://159.65.244.233:443,US,Unknown
