socks5://185.210.85.26:56981,UA,Unknown
socks4://176.120.32.135:5678,UA,Unknown
socks4://195.78.100.162:3629,UA,Unknown
socks4://31.131.135.247:4153,UA,Unknown
socks4://91.247.92.63:5678,UA,Kharkiv
socks4://213.231.7.10:3629,UA,Unknown
socks4://82.207.115.58:42767,UA,Unknown
http://31.148.207.153:80,UA,Unknown
http://93.171.157.249:8080,UA,Unknown
http://91.238.105.64:2024,UA,Unknown
http://91.238.104.172:2024,UA,Unknown
http://91.238.104.171:2023,UA,Unknown
http://91.238.104.155:2023,UA,Unknown
