socks4://185.186.17.57:5678,PL,Unknown
socks4://185.32.4.65:4153,PL,Unknown
socks4://91.150.189.122:60647,PL,Unknown
socks4://193.239.103.13:44769,PL,Unknown
socks4://91.223.52.141:5678,PL,Unknown
socks4://85.89.184.87:5678,PL,Unknown
socks4://185.32.6.121:4153,PL,Unknown
http://151.115.78.51:443,PL,Unknown
http://82.118.20.183:443,PL,Unknown
http://83.168.74.163:8080,PL,Unknown
http://212.127.95.235:8081,PL,Unknown
http://178.212.144.7:80,PL,Unknown
http://79.110.202.131:8081,PL,Unknown
socks4://31.42.2.113:5678,PL,Cz?stochowa
http://79.110.200.27:8000,PL,Wroclaw
