socks5://203.189.153.170:1080,KH,Unknown
socks5://202.62.50.222:1080,KH,Unknown
socks5://110.235.255.252:1080,KH,Unknown
socks5://124.248.168.187:1080,KH,Unknown
socks5://202.62.62.51:1080,KH,Unknown
socks5://203.189.154.80:1080,KH,Unknown
http://203.95.199.7:8080,KH,Unknown
http://116.212.149.218:8080,KH,Unknown
http://103.63.190.72:8080,KH,Unknown
http://103.118.46.176:8080,KH,Unknown
http://203.171.252.7:8080,KH,Unknown
http://103.118.46.61:8080,KH,
http://49.156.44.115:8080,KH,Phnom Penh
socks5://203.189.156.249:1080,KH,Phnom Penh
socks5://202.62.55.95:1080,KH,Phnom Penh
socks5://124.248.190.48:1080,KH,Phnom Penh
socks5://202.62.55.163:1080,KH,Phnom Penh
