socks5://62.60.131.185:6767,SG,Unknown
socks5://62.60.131.180:12152,SG,Unknown
socks5://43.133.32.76:1777,SG,Singapore
socks5://62.60.131.197:8080,SG,Unknown
http://128.199.207.200:443,SG,Unknown
http://51.79.173.71:443,SG,Unknown
http://154.26.139.232:443,SG,Unknown
http://128.199.195.19:8888,SG,Unknown
http://23.106.249.34:21125,SG,Unknown
http://103.210.22.17:3129,SG,Unknown
http://23.106.249.54:6550,SG,Unknown
http://23.106.249.52:2569,SG,Unknown
http://165.225.113.220:11706,SG,Unknown
http://165.225.113.220:11680,SG,Unknown
http://165.225.113.220:11749,SG,Unknown
http://165.225.113.220:11742,SG,Unknown
http://165.225.113.220:11721,SG,Unknown
http://165.225.113.220:11747,SG,Unknown
http://165.225.113.220:11724,SG,Unknown
http://165.225.113.220:11716,SG,Unknown
http://165.225.113.220:11644,SG,Unknown
http://165.225.113.220:11698,SG,Unknown
http://165.225.113.220:11745,SG,Unknown
http://165.225.113.220:11656,SG,Unknown
http://165.225.113.220:12157,SG,Unknown
http://165.225.113.220:11727,SG,Unknown
http://165.225.113.220:11694,SG,Unknown
http://165.225.113.220:11654,SG,Unknown
http://8.213.151.128:3128,SG,
http://103.210.22.17:3128,SG,Unknown
http://154.26.134.167:8080,SG,Unknown
http://188.239.43.6:80,SG,Unknown
http://89.187.163.133:9091,SG,Singapore
http://146.190.80.200:3128,SG,Unknown
http://8.222.175.80:6128,SG,Unknown
http://188.166.208.168:9876,SG,Unknown
socks4://34.124.190.108:8080,SG,Singapore
socks5://213.35.110.67:10808,SG,Kampong Loyang
http://8.219.77.141:80,SG,
http://128.199.202.122:80,SG,Singapore
http://206.238.237.252:80,SG,Singapore
http://23.247.136.254:80,SG,Singapore
http://217.217.254.94:8080,SG,Singapore
