socks5://152.53.171.242:12905,GB,Unknown
socks5://152.53.171.242:26381,GB,Unknown
socks5://152.53.171.242:32701,GB,Unknown
http://193.36.118.226:9443,GB,Unknown
http://23.106.56.43:19881,GB,Unknown
http://23.106.56.19:7579,GB,Unknown
http://23.106.56.11:7714,GB,Unknown
http://84.17.50.214:9443,GB,Unknown
http://84.17.50.157:9443,GB,Unknown
http://23.106.56.35:16927,GB,Unknown
http://84.17.50.193:9443,GB,Unknown
http://23.106.56.52:15767,GB,Unknown
http://23.106.56.54:6157,GB,Unknown
http://84.17.50.129:9443,GB,Unknown
http://37.120.233.18:9443,GB,Unknown
http://165.232.97.74:443,GB,Unknown
http://157.125.220.80:8080,GB,Unknown
http://89.43.133.174:8080,GB,Unknown
http://89.43.132.222:8080,GB,Unknown
http://89.43.132.75:8080,GB,Unknown
http://89.43.133.145:8080,GB,Unknown
http://212.108.115.195:8080,GB,Unknown
http://212.110.188.200:34407,GB,Unknown
http://212.110.188.192:34408,GB,Unknown
http://212.110.188.187:34403,GB,Unknown
http://212.110.188.202:34409,GB,Unknown
http://212.108.115.53:8080,GB,Unknown
http://89.43.134.20:8080,GB,Unknown
http://212.110.188.195:34411,GB,Unknown
http://157.245.40.210:80,GB,Slough
http://147.45.179.180:1081,GB,
http://185.170.166.48:80,GB,
http://185.170.166.15:80,GB,
http://185.170.166.93:80,GB,
http://185.170.166.83:80,GB,
