socks5://141.11.42.163:1080,TW,Unknown
socks4://125.228.143.207:4145,TW,New Taipei City
http://47.243.181.85:41310,TW,Unknown
http://47.243.181.85:41318,TW,Unknown
http://47.243.181.85:41302,TW,Unknown
http://47.243.181.85:55002,TW,Unknown
http://47.243.181.85:41130,TW,Unknown
http://47.243.181.85:41309,TW,Unknown
http://47.243.181.85:42536,TW,Unknown
http://182.155.254.159:80,TW,Unknown
http://182.155.200.61:80,TW,Unknown
http://67.43.228.252:4115,TW,Unknown
socks4://125.228.94.232:4145,TW,Taipei
socks4://125.228.94.153:4145,TW,Taipei
